"","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"47669311",4.14297667460514,7.94295517216999,0,5.75000525911312,8.43374107820779,11.0089826894593
"47669558",8.28595334921029,6.80824729043142,9.85752743338923,0,0,0
"47669782",7.250209180559,10.2123709356471,0,0,0,0
"47671833",14.500418361118,11.3470788173857,12.3219092917365,14.785727809148,16.0241080485948,18.6305860898541
"47678591",2.07148833730257,0,0,5.75000525911312,4.21687053910389,6.77475857812878
"47680721",0,0,0,7.39286390457402,3.37349643128311,5.08106893359659
"47685262",0,0,0,2.46428796819134,5.90361875474545,4.23422411133049
"47694004",1.03574416865129,7.94295517216999,6.16095464586827,32.0357435864874,35.4217125284727,33.0269480683778
"47701698",4.14297667460514,4.53883152695428,0,0,0,0
"47708663",4.14297667460514,5.67353940869285,6.16095464586827,4.10714661365223,4.21687053910389,4.23422411133049
"47709665",7.250209180559,6.80824729043142,11.0897183625629,0,1.68674821564156,0
"47718399",0,0,0,5.75000525911312,7.59036697038701,6.77475857812878
"47719952",0,0,0,23.8214503591829,21.9277268033402,21.1711205566524
"47728554",3.10723250595386,5.67353940869285,4.92876371669461,6.57143458184357,5.06024464692467,4.23422411133049
"47729215",4.14297667460514,7.94295517216999,0,11.5000105182262,14.3373598329532,10.1621378671932
"47734252",16.5719066984206,19.2900339895557,19.7150548667785,4.10714661365223,6.74699286256623,0.846844822266098
"47734944",17.6076508670719,19.2900339895557,14.7862911500838,18.0714451000698,23.6144750189818,22.0179653789185
"47739235",17.6076508670719,18.1553261078171,2.46438185834731,0.821429322730446,0,3.38737928906439
"47740071",14.500418361118,10.2123709356471,3.69657278752096,5.75000525911312,5.90361875474545,3.38737928906439
"47744489",22.7863717103283,27.2329891617257,29.5725823001677,19.7143037455307,21.0843526955195,21.1711205566524
"47745912",16.5719066984206,17.0206182260786,30.8047732293413,14.785727809148,18.5542303720571,6.77475857812878
"47748996",4.14297667460514,2.26941576347714,3.69657278752096,1.64285864546089,3.37349643128311,3.38737928906439
"47753467",0,0,0,4.10714661365223,4.21687053910389,2.54053446679829
"47757565",2.07148833730257,3.40412364521571,6.16095464586827,4.92857593638268,5.06024464692467,5.92791375586268
"47758320",20.7148833730257,23.82886551651,22.1794367251258,18.0714451000698,13.4939857251325,21.1711205566524
"47758690",4.14297667460514,4.53883152695428,3.69657278752096,5.75000525911312,3.37349643128311,5.08106893359659
"47763199",12.4289300238154,9.07766305390856,9.85752743338923,4.10714661365223,4.21687053910389,3.38737928906439
"47767605",7.250209180559,4.53883152695428,4.92876371669461,0.821429322730446,1.68674821564156,0
"47769408",22.7863717103283,18.1553261078171,20.9472457959521,9.85715187276536,10.9638634016701,8.46844822266098
"47773956",8.28595334921029,2.26941576347714,7.39314557504192,11.5000105182262,8.43374107820779,12.7026723339915
"47776796",0,0,0,6.57143458184357,10.1204892938493,5.08106893359659
"47779625",8.28595334921029,6.80824729043142,4.92876371669461,0,0,0
"47786519",48.6799759266104,44.2536073878042,45.5910643794252,61.6071992047835,59.8795616552753,68.5944306035539
"47786811",8.28595334921029,7.94295517216999,9.85752743338923,2.46428796819134,3.37349643128311,4.23422411133049
"47787704",32.1080692281899,37.4453600973728,7.39314557504192,68.178633786627,70.8434250569454,67.7475857812878
"47789359",8.28595334921029,9.07766305390856,6.16095464586827,4.92857593638268,5.06024464692467,4.23422411133049
"47791090",6.21446501190772,4.53883152695428,1.23219092917365,4.10714661365223,4.21687053910389,1.6936896445322
"47791652",0,0,0,23.8214503591829,21.0843526955195,27.0990343125151
"47797230",44.5369992520053,41.9841916243271,43.1266825210779,15.6071571318785,13.4939857251325,20.3242757343863
"47797764",1.03574416865129,1.13470788173857,1.23219092917365,4.10714661365223,5.90361875474545,4.23422411133049
"47797813",23.8221158789796,37.4453600973728,27.1082004418204,16.4285864546089,16.0241080485948,13.5495171562576
"47798728",15.5361625297693,22.6941576347714,13.5541002209102,13.9642984864176,15.180733940774,11.0089826894593
"47798901",0,0,0,5.75000525911312,4.21687053910389,6.77475857812878
"47799900",4.14297667460514,3.40412364521571,6.16095464586827,4.10714661365223,5.90361875474545,5.08106893359659
"47801581",0,1.13470788173857,0,7.39286390457402,4.21687053910389,7.62160340039488
"47802396",33.1438133968412,43.1188995060657,29.5725823001677,60.785769882053,57.349439331813,56.7386030918285
"47805265",12.4289300238154,11.3470788173857,8.62533650421557,0,0.843374107820779,1.6936896445322
"47806189",23.8221158789796,34.0412364521571,22.1794367251258,10.6785811954958,10.1204892938493,13.5495171562576
"47813710",6.21446501190772,3.40412364521571,4.92876371669461,0,2.53012232346234,1.6936896445322
"47816053",31.0723250595386,20.4247418712943,34.5013460168623,12.3214398409567,9.27711518602857,17.7837412675881
"47816374",10.3574416865129,12.4817866991243,14.7862911500838,12.3214398409567,9.27711518602857,6.77475857812878
"47820331",0,0,0,3.28571729092178,5.90361875474545,5.92791375586268
"47822466",7.250209180559,7.94295517216999,4.92876371669461,1.64285864546089,5.90361875474545,4.23422411133049
"47823213",3.10723250595386,1.13470788173857,4.92876371669461,0,0.843374107820779,3.38737928906439
"47826921",16.5719066984206,10.2123709356471,8.62533650421557,6.57143458184357,7.59036697038701,2.54053446679829
"47828119",2.07148833730257,3.40412364521571,3.69657278752096,6.57143458184357,3.37349643128311,7.62160340039488
"47832928",2.07148833730257,2.26941576347714,0,9.85715187276536,13.4939857251325,16.0900516230559
"47833038",2.07148833730257,9.07766305390856,3.69657278752096,3.28571729092178,3.37349643128311,6.77475857812878
"47837301",0,4.53883152695428,6.16095464586827,0,0,2.54053446679829
"47839373",2.07148833730257,5.67353940869285,12.3219092917365,0,0,0
"47845618",0,6.80824729043142,4.92876371669461,0,0,0
"47851670",0,2.26941576347714,1.23219092917365,7.39286390457402,10.1204892938493,9.31529304492707
"47852610",24.8578600476309,30.6371128069414,18.4828639376048,32.0357435864874,32.8915902050104,29.6395687793134
"47858720",5.17872084325643,2.26941576347714,3.69657278752096,3.28571729092178,5.06024464692467,3.38737928906439
"47864067",2.07148833730257,7.94295517216999,9.85752743338923,2.46428796819134,7.59036697038701,0
"47874753",4.14297667460514,3.40412364521571,4.92876371669461,0,0,0
"47878245",4.14297667460514,1.13470788173857,4.92876371669461,0,2.53012232346234,0
"47880943",11.3931858551641,21.5594497530328,19.7150548667785,11.5000105182262,13.4939857251325,15.2432068007898
"47894782",0,0,0,3.28571729092178,5.06024464692467,2.54053446679829
"47898402",0,0,0,26.2857383273743,20.2409785876987,25.4053446679829
"47903495",1.03574416865129,3.40412364521571,2.46438185834731,7.39286390457402,9.27711518602857,5.92791375586268
"47903860",6.21446501190772,4.53883152695428,2.46438185834731,2.46428796819134,3.37349643128311,1.6936896445322
"47906141",0,0,0,4.10714661365223,5.06024464692467,3.38737928906439
"47912768",14.500418361118,9.07766305390856,14.7862911500838,0,4.21687053910389,0.846844822266098
"47914128",4.14297667460514,4.53883152695428,3.69657278752096,5.75000525911312,10.9638634016701,10.1621378671932
"47914488",0,0,0,1.64285864546089,3.37349643128311,3.38737928906439
"47915012",0,0,1.23219092917365,2.46428796819134,0,3.38737928906439
"47917881",0,0,0,4.10714661365223,6.74699286256623,4.23422411133049
"47919725",4.14297667460514,1.13470788173857,4.92876371669461,0,0,0
"47921788",4.14297667460514,3.40412364521571,3.69657278752096,4.10714661365223,7.59036697038701,5.08106893359659
"47924394",39.3582784087489,21.5594497530328,44.3588734502515,38.607178168331,32.8915902050104,37.2611721797083
"47924651",6.21446501190772,4.53883152695428,9.85752743338923,18.8928744228003,19.3976044798779,16.936896445322
"47926867",1.03574416865129,0,0,21.3571623909916,25.3012232346234,17.7837412675881
"47933338",9.32169751786157,7.94295517216999,12.3219092917365,9.03572255003491,1.68674821564156,1.6936896445322
"47942146",4.14297667460514,4.53883152695428,4.92876371669461,10.6785811954958,9.27711518602857,8.46844822266098
"47942314",0,0,0,4.10714661365223,6.74699286256623,5.92791375586268
"47946773",5.17872084325643,6.80824729043142,9.85752743338923,12.3214398409567,9.27711518602857,11.0089826894593
"47947428",12.4289300238154,6.80824729043142,13.5541002209102,26.2857383273743,21.0843526955195,26.252189490249
"47948175",0,2.26941576347714,0,4.10714661365223,3.37349643128311,8.46844822266098
"47951144",4.14297667460514,6.80824729043142,0,0.821429322730446,0,3.38737928906439
"47951321",9.32169751786157,9.07766305390856,8.62533650421557,3.28571729092178,4.21687053910389,1.6936896445322
"47951856",4.14297667460514,6.80824729043142,2.46438185834731,10.6785811954958,11.8072375094909,3.38737928906439
"47951942",9.32169751786157,7.94295517216999,7.39314557504192,4.92857593638268,4.21687053910389,8.46844822266098
"47954288",0,13.6164945808628,12.3219092917365,8.21429322730446,6.74699286256623,3.38737928906439
"47954303",6.21446501190772,7.94295517216999,11.0897183625629,0,0,0
"47955953",2.07148833730257,5.67353940869285,0,7.39286390457402,5.06024464692467,5.92791375586268
"47961101",12.4289300238154,9.07766305390856,9.85752743338923,2.46428796819134,1.68674821564156,1.6936896445322
"47967394",15.5361625297693,11.3470788173857,12.3219092917365,8.21429322730446,8.43374107820779,7.62160340039488
"47968841",7.250209180559,7.94295517216999,7.39314557504192,3.28571729092178,3.37349643128311,8.46844822266098
"47969902",0,0,0,6.57143458184357,3.37349643128311,5.92791375586268
"47973041",9.32169751786157,15.88591034434,4.92876371669461,36.9643195228701,34.5783384206519,37.2611721797083
"47979357",2.07148833730257,6.80824729043142,7.39314557504192,0,2.53012232346234,2.54053446679829
"47979902",0,0,6.16095464586827,0,4.21687053910389,0
"47981596",20.7148833730257,24.9635733982485,27.1082004418204,15.6071571318785,14.3373598329532,17.7837412675881
"47983363",1.03574416865129,1.13470788173857,3.69657278752096,5.75000525911312,7.59036697038701,6.77475857812878
"47984647",4.14297667460514,6.80824729043142,6.16095464586827,0,1.68674821564156,0
"47984909",6.21446501190772,5.67353940869285,4.92876371669461,0.821429322730446,1.68674821564156,1.6936896445322
"47987264",1.03574416865129,0,0,5.75000525911312,5.90361875474545,5.92791375586268
"47988668",5.17872084325643,4.53883152695428,4.92876371669461,8.21429322730446,5.90361875474545,6.77475857812878
"47988776",31.0723250595386,31.77182068868,30.8047732293413,18.0714451000698,23.6144750189818,17.7837412675881
"47997917",15.5361625297693,17.0206182260786,7.39314557504192,23.8214503591829,10.9638634016701,16.936896445322
"47998697",13.4646741924667,6.80824729043142,7.39314557504192,14.785727809148,13.4939857251325,14.3963619785237
"48004575",0,0,3.69657278752096,9.03572255003491,4.21687053910389,6.77475857812878
"48009269",4.14297667460514,4.53883152695428,3.69657278752096,4.10714661365223,4.21687053910389,3.38737928906439
"48009305",14.500418361118,14.7512024626014,9.85752743338923,0.821429322730446,5.06024464692467,1.6936896445322
"48013564",9.32169751786157,5.67353940869285,0,5.75000525911312,5.06024464692467,5.08106893359659
"48013703",4.14297667460514,5.67353940869285,4.92876371669461,4.92857593638268,2.53012232346234,3.38737928906439
"48021483",8.28595334921029,4.53883152695428,7.39314557504192,2.46428796819134,4.21687053910389,4.23422411133049
"48034873",7.250209180559,5.67353940869285,4.92876371669461,3.28571729092178,2.53012232346234,2.54053446679829
"48035515",7.250209180559,6.80824729043142,7.39314557504192,10.6785811954958,12.6506116173117,9.31529304492707
"48046857",0,2.26941576347714,2.46438185834731,3.28571729092178,4.21687053910389,1.6936896445322
"48047323",2.07148833730257,0,0,4.92857593638268,5.90361875474545,2.54053446679829
"48048469",7.250209180559,3.40412364521571,7.39314557504192,1.64285864546089,5.90361875474545,3.38737928906439
"48049173",0,0,0,3.28571729092178,3.37349643128311,3.38737928906439
"48051869",20.7148833730257,22.6941576347714,41.8944915919042,22.178591713722,15.180733940774,30.4864136015795
"48055719",11.3931858551641,9.07766305390856,11.0897183625629,4.10714661365223,6.74699286256623,3.38737928906439
"48059823",10.3574416865129,10.2123709356471,9.85752743338923,1.64285864546089,2.53012232346234,0
"48074291",0,0,0,4.92857593638268,5.90361875474545,1.6936896445322
"48076889",12.4289300238154,12.4817866991243,2.46438185834731,43.5357541047136,42.1687053910389,44.0359307578371
"48085025",8.28595334921029,6.80824729043142,6.16095464586827,0,0.843374107820779,0
"48085911",10.3574416865129,9.07766305390856,6.16095464586827,9.03572255003491,6.74699286256623,9.31529304492707
