,Neg1rep1,VK1rep1,VK3rep1,VK5rep1,unenriched1,unenriched2,unenriched3
10800159,6,32,21,34,27,21,19
10803003,0,24,19,23,20,20,20
10803750,2,4,4,1,10,6,7
10804377,0,30,28,24,28,21,24
10810500,4,2,2,2,3,4,5
10815303,0,2,3,5,15,13,12
10815512,4,6,5,6,4,6,6
10815549,8,16,19,14,22,24,20
10848066,22,105,95,83,120,138,133
10866476,1,8,8,6,15,14,15
10866556,0,5,0,6,1,0,1
10868294,2,9,6,7,10,6,7
10884979,4,2,2,2,3,4,5
10898197,0,6,11,0,17,14,20
10899544,3,7,9,4,15,8,13
10899788,4,2,2,2,3,4,5
10920382,0,10,13,8,0,0,2
10924847,1,8,23,16,0,0,0
10931967,0,2,2,8,4,5,1
10932283,4,2,2,2,3,4,5
10941645,4,2,2,2,3,4,5
10966414,7,10,9,7,5,7,12
10972528,2,4,4,1,12,5,7
10976156,4,2,2,2,3,4,5
10986930,10,35,21,26,21,37,35
10987131,0,4,4,5,3,3,4
10988069,0,5,5,3,5,5,6
10988201,4,2,2,2,3,4,5
11005782,3,9,10,6,16,10,14
11017025,2,23,15,23,16,12,13
11047086,0,5,4,4,3,2,2
11049799,0,4,5,0,1,2,1
11072872,2,5,7,1,8,5,6
11074403,0,6,6,2,9,8,11
11103382,4,2,2,2,3,4,5
11105215,0,6,7,7,4,5,4
11140111,0,4,10,9,0,0,0
11145317,7,4,7,4,0,0,0
11147909,4,23,21,10,0,0,0
11171622,3,8,7,8,0,0,0
11177560,6,22,17,0,123,43,119
11179958,11,10,7,7,0,0,0
11198347,9,6,7,4,0,0,0
11305917,3,6,2,8,28,21,29
11312515,0,2,4,6,0,0,0
11312979,0,0,0,0,10,8,10
11314340,0,0,0,0,4,4,5
11315340,20,20,19,15,16,21,17
11316431,0,17,13,12,13,12,9
11316432,0,5,8,8,0,7,6
11317092,0,0,0,0,12,6,6
11317218,0,9,10,0,11,11,8
11327361,0,0,0,0,8,4,5
11328428,0,0,0,0,5,6,0
11330832,0,16,10,10,7,6,6
11332141,5,36,28,34,31,18,26
11335936,0,4,4,3,0,0,2
11350109,0,4,2,0,23,22,28
11403880,0,7,6,0,7,7,9
11403987,3,37,39,47,37,44,43
11412988,0,11,7,0,0,0,0
11416905,0,4,5,4,22,31,24
11417472,0,8,9,9,2,4,5
11418426,0,0,0,0,6,6,5
11427336,0,7,4,0,8,9,5
11497183,0,2,5,0,5,7,1
11513369,8,21,29,13,0,0,0
11530933,0,17,15,13,1,3,0
11541862,0,4,4,0,0,0,0
11552150,0,6,6,2,9,8,13
11559291,0,20,18,1,23,21,23
11564101,0,0,1,0,17,18,12
11582951,0,13,12,1,11,13,14
11600514,8,0,0,10,0,0,0
11622616,19,11,6,19,20,17,17
11626201,0,10,23,25,24,27,23
11628825,0,0,7,0,9,7,7
11630292,6,38,35,37,27,24,23
11641787,0,0,0,0,0,7,7
11646214,11,11,9,5,0,0,0
11646586,4,3,4,4,3,4,5
11673026,1,8,8,6,15,14,15
11673692,0,20,23,4,2,11,24
11677193,5,7,6,5,5,6,11
11697747,10,6,0,0,5,8,5
11700605,0,17,10,9,8,9,4
11740542,21,23,18,15,23,36,25
11762451,0,5,4,3,0,0,0
11782821,0,14,10,4,0,0,0
11783818,2,61,60,49,15,10,13
11783819,0,20,17,21,5,15,12
11790449,2,10,5,1,14,8,11
11791224,0,9,7,4,3,3,4
11807821,0,6,10,0,7,8,7
11808660,4,2,2,3,3,5,6
11826741,0,8,4,6,5,6,6
11852355,4,12,14,8,20,21,16
11855291,0,0,0,0,4,3,4
11855655,0,10,12,12,0,5,3
11876626,0,0,2,0,7,8,5
11885033,0,6,7,6,4,4,4
11919076,13,3,5,1,4,7,6
11923859,0,7,9,2,2,4,0
11928233,0,4,2,6,4,5,4
11956395,0,5,5,2,6,5,6
11971128,0,7,4,4,14,17,12
11983619,3,7,9,4,15,8,13
12029591,4,2,2,2,3,4,5
12068051,8,30,39,17,8,8,7
12106640,0,4,3,5,0,0,0
12106659,0,18,31,25,13,15,11
12115165,0,8,7,5,8,8,5
12153742,2,4,4,1,11,7,7
12183011,8,1,0,0,4,4,0
12241368,4,2,2,2,3,4,5
12243916,0,8,3,0,9,6,9
12244160,3,19,12,12,14,16,15
12245588,4,2,2,2,3,4,5
12246026,0,6,0,0,119,44,118
12246457,0,3,6,0,6,6,7
12255964,1,6,2,3,6,7,3
12268609,1,3,6,3,7,7,9
12268875,10,62,51,50,150,90,148
12271762,4,2,2,2,3,4,5
12341037,0,7,8,8,0,0,0
12347054,0,16,27,9,0,0,0
12378604,1,6,4,3,17,20,19
12380804,4,2,2,2,3,4,5
12416508,0,23,17,19,0,6,0
12416548,13,118,116,104,58,56,56
12416686,4,4,4,2,4,3,2
12417159,0,0,0,0,3,4,8
12424621,3,10,6,1,8,7,8
12431327,0,0,0,2,10,12,12
12448308,1,1,2,0,18,17,29
12448700,34,132,88,87,120,112,146
12460188,4,13,12,11,11,12,9
12465579,22,71,57,35,147,70,137
12604573,4,2,2,2,3,4,5
12633707,2,16,15,10,9,7,10
12646753,0,4,2,6,4,5,4
12661961,8,13,13,14,18,16,29
12680181,2,4,5,1,9,5,6
12683022,0,6,6,2,9,8,11
12732615,1,12,10,8,19,18,18
12843581,0,9,21,6,0,0,0
12849521,0,0,5,5,0,0,0
12856286,7,14,16,5,0,0,0
12867643,0,18,30,20,9,9,8
12868199,0,6,7,3,0,0,0
12893273,4,13,8,10,8,10,9
12904533,4,2,2,2,3,4,5
12905256,1,8,8,6,15,14,15
13000658,0,4,8,0,9,8,9
13064027,30,27,20,12,0,0,0
13079751,0,6,6,2,9,8,11
13115460,4,2,2,2,3,4,5
13116499,3,21,16,14,17,38,13
13143765,8,7,9,7,0,0,0
13146585,4,2,2,2,3,4,5
13162687,7,8,5,1,0,0,0
13180694,0,0,0,0,12,18,13
13190760,0,3,9,3,10,13,8
13191330,0,2,2,0,10,9,13
13191545,0,2,0,0,12,2,12
13193055,0,0,0,0,7,6,3
13193209,0,0,0,0,6,8,8
13202926,4,2,2,2,3,4,5
13203547,1,8,4,9,20,16,15
13225945,0,5,4,3,0,0,0
13234966,11,29,28,24,0,0,0
13248141,0,4,9,2,0,0,0
13260117,0,3,5,5,1,3,3
13294338,4,9,19,5,0,0,0
13297159,11,60,50,36,56,60,67
13297824,10,52,53,48,54,50,44
13299001,0,3,4,2,2,5,2
13299904,0,5,6,5,6,5,6
13306014,6,9,0,0,5,6,8
13308883,7,46,51,46,64,66,58
13327753,0,4,5,4,3,3,0
13331666,0,10,7,9,0,3,0
13351199,0,4,4,3,6,6,4
13364334,0,5,4,3,0,0,0
13394096,4,2,2,2,3,4,5
13404073,2,6,7,10,20,25,22
13405297,2,4,4,6,4,7,3
13414345,0,3,0,6,5,4,4
13433453,0,5,4,2,0,0,0
13435376,6,29,30,33,51,50,58
13438403,0,6,8,10,0,3,3
13438612,0,5,7,2,2,3,4
13439234,3,0,0,0,5,4,4
13440600,0,10,6,4,16,8,16
13441448,0,8,8,6,3,11,1
13441580,1,6,3,3,0,3,4
13441941,0,4,5,6,0,0,0
13441968,0,0,0,0,15,16,18
13444160,7,10,9,8,5,7,12
13452002,0,30,27,4,7,11,28
13456000,0,10,6,0,5,0,0
13474066,0,4,4,3,5,5,4
13505715,0,5,2,4,20,13,17
13554466,25,85,79,75,0,0,0
13559971,0,5,4,6,5,9,4
13560030,13,6,0,0,9,11,10
13563806,0,2,0,0,5,4,4
13565700,18,6,4,4,0,0,0
13566607,0,0,0,0,5,3,9
13571055,2,1,3,1,6,7,8
13571057,2,1,2,1,6,7,5
13571500,0,2,1,0,28,26,16
13573311,0,0,0,6,6,4,3
13574239,3,1,2,1,4,8,5
13575218,5,22,21,18,54,41,52
13581456,17,12,7,3,53,46,49
13586535,0,16,11,13,6,0,5
13586733,0,0,0,0,12,15,19
13587330,0,19,12,15,10,12,10
13589494,2,1,3,1,6,7,8
13590555,0,3,0,5,4,5,4
13593143,0,5,5,9,9,11,3
13594177,0,0,0,0,4,4,5
13596265,0,8,6,9,10,10,8
13601336,0,0,0,0,5,8,6
13604269,0,0,0,1,3,6,4
13606391,0,27,34,20,31,31,22
13649321,0,4,4,3,0,0,0
13649322,4,15,15,8,0,0,0
13649843,4,2,2,2,3,4,5
13664144,0,6,5,8,4,5,4
13666225,4,10,10,12,6,6,7
13667541,5,5,9,8,6,4,4
13668171,7,7,9,8,13,15,11
13670649,0,9,7,2,6,7,8
13675824,2,9,9,4,10,12,19
13682922,9,6,7,4,0,0,0
13684061,9,49,50,32,0,0,0
13694999,4,2,2,2,3,4,5
13791554,0,14,16,8,0,0,0
13834265,2,5,4,1,8,3,5
13840429,0,5,5,0,4,3,4
13868082,0,7,4,0,0,0,0
14006785,0,10,15,9,0,0,0
14033732,4,8,0,0,0,0,0
14034492,0,6,7,10,1,7,1
14067953,0,36,28,25,9,9,10
14080080,9,6,0,0,22,18,15
14081067,6,14,9,15,25,22,22
14095571,0,5,6,0,10,3,3
14103780,0,6,13,0,0,0,0
14106032,9,19,13,5,0,9,0
14165821,0,6,0,0,119,44,118
14167279,0,4,4,3,5,5,4
14171235,4,2,2,2,3,4,5
14177126,0,9,11,2,23,41,30
14184962,7,20,16,19,25,26,24
14271436,0,2,0,2,6,3,6
14324834,12,127,137,96,93,102,107
14332635,0,5,5,6,0,0,0
14362840,0,5,8,3,13,11,8
14378847,0,4,2,7,5,4,4
14398182,0,0,0,2,19,11,15
14423194,4,2,2,2,3,4,5
14425887,3,16,17,6,0,0,0
14433022,0,2,0,1,5,4,4
14441010,0,4,2,6,4,5,4
14473506,0,6,4,4,3,3,4
14496796,0,2,2,8,4,5,1
14545627,0,4,2,2,5,7,6
14568796,0,7,3,2,8,3,7
14593159,4,17,12,15,16,22,25
14652523,4,3,7,4,0,0,0
14652701,0,3,5,4,4,9,7
14653034,4,2,2,2,3,4,5
14653430,5,11,8,4,7,4,5
14653507,5,13,14,16,4,4,4
14653707,10,21,25,20,29,54,40
14653739,0,10,5,7,0,0,0
14653772,0,5,5,7,7,4,10
14654114,0,4,0,2,4,0,3
14654176,0,6,6,10,10,13,10
14654227,0,61,40,45,20,26,14
14670524,3,5,4,6,0,0,0
14671080,0,17,12,11,17,14,20
14671580,0,9,3,9,4,4,4
14680261,2,5,4,1,12,6,7
14688163,0,9,12,11,3,5,4
14693091,3,7,10,4,15,8,13
14713027,0,13,11,12,7,16,12
14713562,5,68,59,41,196,100,206
14713568,0,9,8,9,4,4,6
14713715,0,7,4,1,6,5,3
14714199,0,18,13,12,21,21,20
14714273,2,7,6,8,2,7,3
14714938,0,7,5,4,0,0,3
14715708,2,1,4,1,1,0,4
14715751,0,8,13,4,19,16,25
14716437,0,36,26,25,0,6,0
14729731,6,7,6,5,8,6,4
14739479,0,7,10,6,1,4,0
14745298,0,4,2,6,4,5,4
14783053,0,4,5,3,5,4,4
14793483,0,17,13,14,0,4,1
14808816,0,1,0,0,6,4,0
14827926,0,7,4,5,0,0,0
14828011,4,2,2,2,3,4,5
14846977,4,2,2,2,3,4,5
14859235,2,18,13,20,14,9,10
14890274,0,3,7,6,21,17,18
14914677,14,52,44,45,116,97,106
14930452,4,2,2,2,3,4,5
14977576,0,6,8,4,1,0,0
14989930,0,9,6,13,7,1,3
14991355,0,4,2,4,9,8,8
14996396,0,0,0,0,8,7,6
15001292,0,0,0,0,10,4,9
15010122,0,2,5,0,17,22,18
15034528,0,7,8,9,8,8,4
15038470,1,8,8,6,16,18,16
15038592,2,4,5,1,8,5,6
15040526,0,4,4,3,6,6,4
15046618,3,9,4,5,20,21,20
15057258,4,2,2,2,3,4,5
15059448,0,4,4,3,6,6,4
15095287,2,5,8,6,0,0,0
15111215,0,4,2,6,5,6,4
15114599,4,16,8,17,11,8,7
15120333,4,2,2,2,3,4,5
15150656,9,20,19,16,24,31,36
15165337,2,5,5,1,11,11,16
15264723,4,8,0,0,0,0,0
15266563,1,4,3,6,0,0,0
15274649,4,13,12,14,0,0,0
15295363,0,4,4,3,5,2,4
15295727,2,7,6,8,2,7,3
15295933,0,4,2,4,0,0,0
15296327,0,6,0,5,1,2,3
15296595,0,6,2,4,4,0,4
15297317,0,19,13,6,0,1,0
15297840,1,35,15,17,32,33,28
15297890,0,8,6,3,2,4,3
15298130,0,11,10,12,14,9,11
15298689,2,7,6,8,2,7,3
15299206,0,6,5,3,0,0,0
15304368,3,9,11,6,17,14,16
15325550,4,2,2,2,3,4,5
15334824,2,8,5,7,4,5,4
15339324,2,4,5,1,8,5,7
15391454,0,8,8,6,24,32,22
15392158,2,7,5,1,13,14,18
15445251,0,4,3,4,5,0,4
15484395,1,2,2,5,19,23,22
15506230,0,4,7,0,8,0,5
15551744,2,6,4,3,8,3,5
15624851,0,0,0,0,5,5,4
15634299,0,6,4,11,16,15,11
15700990,1,6,4,3,17,20,19
15712194,0,7,4,1,6,5,3
15717581,4,2,4,2,3,5,6
15723205,4,7,6,2,6,7,3
15735534,0,4,6,2,2,3,5
15740541,0,0,1,0,7,4,5
15743412,0,0,0,0,3,4,4
15748223,7,41,35,31,10,17,11
15749576,0,10,7,9,24,15,29
15749752,0,4,4,6,4,2,3
15749894,0,0,0,0,12,17,3
15750195,17,23,30,20,37,34,35
15752573,4,10,17,17,7,6,3
15752967,0,0,0,0,2,5,5
15755194,0,21,21,20,35,26,39
15755679,0,0,0,0,5,4,3
15768925,0,12,7,11,6,6,4
15769577,20,67,52,63,26,41,40
15770041,4,2,2,2,3,4,5
15774320,4,2,2,2,3,4,5
15782696,20,53,49,32,104,75,92
15785626,0,0,5,4,4,2,2
15815422,0,5,6,5,4,5,4
15819916,3,18,21,18,15,6,10
15824142,0,7,7,4,0,0,0
15855837,2,5,4,2,17,7,7
15856057,3,4,10,5,3,6,4
15858115,0,2,2,3,5,4,5
15859912,1,7,5,8,12,11,11
15877436,4,2,2,2,3,4,5
15890002,0,8,6,9,9,8,8
15890862,4,14,16,12,0,0,0
15891127,1,4,5,0,0,0,0
15891139,9,9,5,3,0,0,0
15891262,0,8,8,7,0,0,0
15893349,1,8,4,14,20,16,15
15894944,2,6,4,3,9,5,7
15922034,0,18,23,17,34,28,18
15922708,7,25,19,19,24,30,31
15946078,0,4,6,2,3,3,4
15985829,1,18,21,14,26,13,24
15986841,1,21,16,10,36,37,39
15997889,0,0,2,1,4,3,8
15999134,0,13,9,10,0,4,0
16008533,0,3,4,0,4,3,3
16010727,21,31,22,18,56,66,51
16026136,0,2,4,9,4,7,2
16037481,2,0,0,2,24,24,28
16039210,0,2,3,5,15,13,12
16041766,0,3,4,2,0,4,0
16044767,0,0,0,0,6,6,3
16064381,0,0,1,0,5,8,4
16089562,0,4,3,5,0,0,0
16124279,3,24,15,20,20,13,16
16126097,1,17,19,16,0,0,0
16289890,2,6,4,3,9,5,7
16292133,0,6,8,4,0,2,0
16292170,2,6,9,7,12,5,11
16293108,0,12,7,7,2,2,0
16294767,0,5,4,8,0,0,0
16361890,2,11,15,6,0,0,0
16375681,0,4,2,6,5,6,4
16387378,0,4,4,4,4,4,3
16399971,0,4,11,9,2,3,4
16400944,0,0,0,2,6,4,2
16402044,4,40,30,35,68,58,66
16402515,0,4,4,2,5,4,5
16402864,0,5,4,4,0,0,0
16540060,2,18,8,10,23,12,21
16613806,37,189,150,103,283,203,285
16651132,6,32,44,26,0,0,0
16657302,0,5,5,4,0,0,0
16659384,3,16,10,16,7,13,10
16659953,0,6,16,14,3,5,0
16673646,0,0,3,0,5,1,5
16673986,0,1,0,0,2,8,9
16673987,0,9,7,10,11,2,2
16676102,7,41,41,39,1,9,2
16704676,0,11,13,8,0,0,0
16735252,0,7,6,3,2,5,4
16738939,0,0,0,0,4,3,6
16746273,0,0,0,0,6,0,5
16748305,0,14,8,10,1,2,0
16754804,1,8,8,13,4,6,9
16811836,4,2,2,2,3,4,5
16830531,0,8,6,9,9,8,8
16830550,1,2,1,2,14,19,9
16841676,4,5,7,7,5,4,4
16841857,3,9,11,5,18,14,16
16842695,0,18,17,17,9,7,5
16851204,0,4,4,3,6,6,4
16859845,2,6,4,3,9,5,7
16888626,4,8,7,11,14,16,14
16894463,0,6,3,4,0,2,0
16897740,4,12,10,8,0,0,0
16921808,0,6,0,5,1,2,3
16926209,1,4,6,3,10,13,19
16972273,11,28,27,25,33,36,35
16993373,0,5,8,0,6,6,7
17017241,9,10,6,1,0,0,0
17032774,0,0,8,5,0,0,0
17033173,0,8,6,5,0,0,0
17035162,8,6,10,8,0,0,0
17035164,4,7,5,4,0,0,0
17035667,16,10,9,0,0,0,0
17035846,6,0,6,5,0,0,0
17036673,11,9,12,11,0,0,0
17037782,4,16,18,12,0,0,0
17039860,0,17,27,17,0,2,0
17049438,6,13,13,9,14,17,16
17050235,0,12,8,12,10,9,8
17052898,0,20,23,4,2,11,24
17052968,6,9,13,6,8,6,4
17071863,1,8,8,6,15,14,15
17074423,5,17,16,12,22,22,22
17074695,2,9,7,7,5,9,5
17105872,0,5,4,2,4,6,5
17156408,4,3,4,4,3,4,5
17169566,6,20,15,19,5,20,21
17176653,4,2,2,2,3,4,5
17198522,0,3,6,0,6,6,7
17200341,0,13,13,8,7,6,3
17201391,0,8,6,9,9,8,8
17201401,8,30,38,45,47,32,45
17208260,0,4,6,0,7,7,8
17271733,0,0,0,0,9,10,15
17278386,0,2,2,8,11,9,6
17296970,0,11,6,5,1,0,0
17298505,4,2,2,2,3,4,5
17299375,0,11,6,13,5,4,5
17370586,0,4,2,3,13,8,10
17371415,2,18,13,20,8,9,6
17374966,3,7,9,4,15,8,13
17395074,2,4,5,1,8,5,6
17397445,0,6,5,8,5,6,4
17397776,5,19,23,18,18,20,16
17401453,0,3,6,0,6,6,7
17403629,4,2,4,2,3,4,5
17421534,0,6,4,4,3,3,6
17547498,0,7,0,12,0,0,0
17549174,0,16,8,10,25,22,23
17558356,0,4,5,3,6,6,4
17559280,0,4,4,4,5,4,4
17563530,0,2,2,0,5,1,4
17563724,0,5,5,0,1,0,2
17563766,0,4,4,3,9,11,9
17565637,0,4,7,4,3,2,2
17566661,0,5,8,8,0,0,2
17567237,0,7,4,4,0,0,2
17567253,1,6,9,16,6,6,8
17568872,6,15,13,9,16,17,17
17569189,4,2,2,2,3,4,5
17571427,0,5,0,1,0,5,1
17571629,14,12,16,24,50,44,50
17571713,0,6,6,3,4,4,3
17572039,0,8,6,9,9,8,8
17572040,1,8,10,6,18,16,15
17573010,0,6,2,0,4,6,5
17574952,10,22,20,18,37,32,44
17575228,0,2,2,2,6,5,6
17578085,0,4,2,7,5,4,4
17585926,0,10,15,9,0,0,0
17586159,0,9,9,10,0,0,0
17587826,1,6,4,3,17,20,19
17589050,0,4,3,5,0,0,0
17592699,0,4,6,3,0,0,0
17595180,0,6,6,2,9,8,11
17607940,0,5,4,4,0,2,0
17607958,0,11,9,7,0,0,3
17607969,0,0,0,0,6,0,5
17607972,1,18,8,6,8,11,11
17610041,7,18,18,23,21,21,16
17615682,0,2,2,3,4,2,6
17616245,0,19,16,13,13,14,14
17618127,2,4,4,1,10,3,6
17618456,4,2,2,2,3,4,5
17621770,0,14,15,9,0,0,0
17624588,0,16,17,6,23,28,30
17624734,0,24,16,5,16,12,14
17625098,0,8,6,9,9,8,9
17625118,1,8,9,8,13,14,14
17625331,31,118,147,307,68,61,66
17627980,0,7,4,4,0,1,0
17628263,9,25,23,19,12,15,13
17629009,1,5,4,8,15,12,11
17629085,6,14,13,9,16,17,17
17629190,3,7,10,4,15,10,14
17636265,0,0,0,0,5,8,3
17637261,4,2,2,2,3,4,5
17637887,4,3,4,4,3,4,5
17638382,6,38,26,38,11,11,13
17638431,4,2,2,2,3,5,6
17638464,0,6,6,2,9,8,13
17639167,2,6,6,4,12,2,8
17646554,4,5,6,6,5,4,4
17647554,1,5,4,4,0,0,0
17736943,0,6,6,10,10,13,10
17740218,0,0,0,0,7,6,7
17741665,0,8,0,0,125,60,127
17773601,25,92,82,79,0,0,0
17775635,3,19,16,16,0,0,0
17803291,9,16,12,9,0,0,0
17944481,18,17,13,5,0,0,0
17955768,1,9,6,8,20,13,16
18037683,4,2,2,2,3,4,5
18049042,3,26,18,26,16,17,15
18060504,4,2,4,2,3,4,5
18062205,3,6,8,3,20,16,29
18065556,3,7,8,9,0,0,0
18065780,4,2,2,2,3,4,5
18068175,0,5,3,4,0,0,0
18068389,2,14,9,10,9,10,9
18075437,0,7,11,4,0,0,0
18080662,1,9,8,6,20,19,17
18092115,0,6,6,7,8,10,5
18097998,0,5,6,2,4,0,3
18098162,0,58,62,37,92,102,95
18105284,0,8,8,7,0,0,0
18109139,0,8,5,0,3,4,0
18109239,5,5,5,3,3,3,3
18114733,0,6,6,2,9,8,11
18118554,0,4,4,4,0,0,0
18118557,0,7,6,8,4,4,4
18120977,0,0,0,0,5,7,3
18123642,0,0,0,0,7,6,5
18124006,0,6,2,1,9,0,8
18124268,4,13,10,12,21,18,20
18124355,11,34,26,26,25,19,23
18124377,10,23,22,22,53,41,63
18125231,9,24,18,13,0,0,0
18127587,2,4,5,1,8,5,6
18127702,0,4,7,3,5,3,3
18128923,0,8,18,17,21,14,16
18128940,4,2,2,2,4,4,5
18129188,0,4,2,4,9,8,8
18134256,4,2,2,2,3,4,5
18134283,2,10,7,1,13,9,12
18134312,0,4,4,3,6,6,4
18135218,4,2,2,2,3,5,6
18139189,0,4,9,0,0,0,0
18144324,4,2,2,2,3,4,5
18147059,2,18,13,20,8,8,6
18147426,0,0,16,11,0,0,0
18155281,2,9,7,7,5,6,4
18155691,1,8,9,6,16,14,15
18157584,1,7,5,8,12,11,11
18165233,5,7,5,11,12,13,10
18168060,0,0,0,0,5,4,3
18176287,3,31,20,19,9,10,6
18176548,0,9,4,4,0,0,0
18179162,0,0,4,4,6,8,7
18180199,0,8,17,6,0,0,0
18184112,4,14,8,17,7,4,8
18185613,0,8,10,0,15,19,21
18186095,2,4,4,1,10,6,7
18187837,0,0,0,0,5,4,4
18189495,5,7,11,10,6,4,4
18192610,0,24,12,12,0,4,0
18214391,0,8,6,9,9,8,8
18214724,0,0,5,0,4,2,0
18218495,0,11,7,13,7,2,3
18219005,0,8,11,8,0,0,2
18219195,0,6,6,0,0,0,0
18220289,11,46,38,40,41,36,44
18225206,5,21,20,13,17,18,15
18246788,4,3,4,4,3,4,5
18254242,1,8,8,6,15,14,15
18256002,0,6,6,10,29,21,24
18256399,0,0,6,4,7,6,5
18263576,0,6,8,7,4,3,0
18267724,0,4,2,6,4,5,4
18269078,2,6,4,3,9,5,7
18277638,4,2,2,2,3,4,5
18283358,1,40,36,25,42,49,37
18283422,0,9,11,7,15,17,16
18283432,1,8,8,6,15,14,15
18285157,0,4,9,2,0,0,0
18312217,0,4,0,2,4,0,3
18312812,4,2,2,2,3,4,5
18316344,2,8,9,8,0,0,0
18448274,4,2,2,2,3,4,5
18522037,1,8,8,6,13,14,15
18589774,0,8,2,0,6,9,2
18591605,0,3,6,0,6,6,7
18663560,0,5,6,4,0,0,0
18663621,4,2,2,2,3,4,5
18669105,0,10,23,13,5,4,2
18672118,2,4,5,1,8,5,6
18675504,2,6,4,3,9,5,7
18676200,0,7,4,0,8,11,6
18676616,0,5,6,2,5,5,6
18677291,6,16,15,10,18,17,19
18677341,0,6,8,6,6,2,7
18677477,1,15,9,8,2,7,3
18677776,2,6,7,3,10,6,6
18678412,11,51,46,36,45,47,52
18678589,0,0,10,9,0,0,0
18688412,0,0,0,0,15,13,12
18688483,0,24,22,18,9,6,7
18688777,1,4,4,2,8,8,4
18688909,1,4,4,2,8,8,4
18689097,0,4,4,0,0,0,0
18689275,16,27,25,26,29,39,38
18689322,23,30,35,25,34,40,36
18690938,0,4,0,4,15,13,12
18690977,0,4,0,4,19,18,16
18720604,0,4,5,7,9,6,7
18720605,0,7,9,10,15,13,13
18720678,7,29,24,25,18,19,16
18720925,0,5,3,4,6,4,5
18720959,5,24,17,23,57,39,46
18752817,5,11,11,3,0,0,0
18784756,0,0,16,11,0,0,0
18885106,0,3,0,1,4,4,4
18885724,0,9,7,4,3,4,6
18885931,0,2,4,2,19,21,22
18950035,5,17,11,14,18,11,12
18950246,0,2,3,2,6,9,6
18954820,9,32,32,26,35,40,39
18967664,2,0,0,0,15,15,22
18969543,0,6,7,7,0,5,0
19009509,12,17,20,18,24,26,24
19011616,8,9,13,3,18,14,14
19011820,13,17,17,13,26,26,22
19018449,1,13,8,0,11,6,12
19026700,2,6,4,3,9,5,7
19062037,1,5,4,4,0,0,0
19072992,4,10,10,12,6,6,6
19073075,0,4,2,5,0,1,3
19233740,0,0,4,6,0,0,0
19247822,0,4,4,4,8,9,9
19249380,5,3,0,0,7,9,11
19274339,0,7,9,3,5,5,6
19300958,0,0,0,8,9,16,3
19318696,4,0,0,16,0,0,0
19323488,4,2,2,2,3,4,5
19350840,0,6,6,0,16,13,13
19360755,0,6,5,3,6,7,5
19362448,4,13,18,15,3,4,2
19462529,1,18,14,22,58,45,50
19462566,0,13,10,0,17,19,16
19468802,0,0,0,0,14,13,15
19485490,0,0,0,0,0,4,7
19491015,6,22,19,2,126,47,119
19575137,15,13,14,13,20,23,28
19575138,5,7,6,5,5,6,11
19605298,3,6,7,14,29,24,31
19643330,0,4,5,0,3,0,0
19664578,9,21,24,23,37,29,33
19694214,4,12,11,13,0,0,0
19980167,0,22,15,10,3,5,9
19982111,0,3,2,2,4,6,6
20058645,0,7,4,0,0,0,0
20059228,2,11,10,17,1,3,0
20062258,0,6,10,9,5,5,4
20062885,0,0,0,0,8,10,6
20063912,2,9,8,9,17,22,18
20066308,6,15,17,19,25,21,22
20066535,0,6,15,8,6,6,11
20075965,0,4,4,6,4,2,3
20087846,0,14,9,6,25,27,24
20089064,0,5,11,5,6,4,10
20091541,56,274,234,182,405,339,367
20103748,3,10,6,1,7,7,6
20106802,0,3,7,6,22,17,18
20107364,0,5,6,5,0,1,2
20122399,0,0,0,0,5,0,4
20122791,0,12,17,15,12,9,9
20122890,8,10,10,7,12,16,19
20122920,0,5,4,7,1,0,3
20122996,0,6,3,3,6,6,6
20123056,0,4,5,2,11,14,16
20123207,0,0,4,0,20,20,19
20123226,2,1,4,1,1,0,4
20132923,5,9,5,0,0,0,0
20137391,3,7,9,4,16,10,15
20138658,4,2,2,2,3,4,5
20138809,0,6,5,8,4,4,4
20139718,0,8,7,5,12,14,8
20139794,0,10,10,6,18,23,18
20153102,0,14,13,12,11,14,13
20198447,6,38,36,42,65,45,59
20198453,1,9,8,8,6,10,11
20202535,13,47,34,40,42,55,60
20210570,4,2,2,2,3,4,5
20210819,4,2,2,2,3,4,5
20215972,45,366,347,355,329,379,325
20217211,0,0,0,0,6,9,7
20223011,1,8,8,6,15,14,15
20223286,24,60,39,33,212,133,196
20249150,0,6,7,7,2,3,2
20275740,6,16,22,9,39,42,63
20312568,4,2,2,2,3,4,5
20322451,5,15,14,16,120,47,122
20323736,2,6,6,0,0,0,0
20325644,2,9,7,7,5,7,5
20328322,3,9,6,9,4,6,4
20333280,2,4,4,1,10,6,7
20356522,2,4,5,1,8,5,6
20388585,0,11,8,7,3,1,2
20447924,4,25,21,22,22,21,24
20453023,0,6,0,5,2,0,1
20454243,0,10,7,10,3,3,6
20454251,0,16,16,20,5,3,5
20464161,4,2,2,2,3,4,5
20472240,0,39,44,18,43,41,37
20531062,0,5,4,3,0,0,0
20600041,1,4,7,3,9,2,6
20602851,0,0,0,0,12,11,2
20607209,17,62,34,46,60,68,51
20607901,4,2,2,2,3,4,5
20608860,0,0,1,0,7,4,5
20609170,0,4,4,8,9,6,6
20609851,0,1,3,2,9,11,7
20612650,24,28,21,17,42,54,39
20614546,0,51,78,47,52,63,53
20621537,0,10,9,13,35,32,24
20622454,2,28,29,1,51,40,59
