"","Neg1rep1","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"23559239",6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574,6.69317797471126,6.63261502912921,6.65617562967342
"23584716",6.40129207828574,6.55166065222441,6.40129207828574,6.40129207828574,6.66245153313431,6.53494176197204,6.65617562967342
"23585157",6.40129207828574,6.76879070462509,6.97295688393236,6.97352717177802,6.85241127803061,6.84298933285208,6.76128614666545
"23586741",6.40129207828574,6.7369212674502,6.70828326357597,6.63618096730903,6.92150163773344,6.89906942688325,6.82301545712966
"23586748",6.40129207828574,7.06811368629987,7.06573882215967,6.99657338813833,6.69317797471126,6.69971640864251,6.65617562967342
"23587041",6.40129207828574,6.55166065222441,6.55500471144209,6.40129207828574,6.90515132662581,6.8811304441249,6.87660333570233
"23587123",6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574,6.58608558922088,6.80110388751661,6.65617562967342
"23587752",7.02507170913345,6.8748852041918,6.83463187686963,6.83952766958174,6.88822944556709,6.84298933285208,6.73814431750189
"23587815",6.40129207828574,6.70162277768354,6.70828326357597,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23587995",6.40129207828574,7.11544701947689,7.04831199500633,7.1369020926806,6.87067410496138,6.84298933285208,6.87660333570233
"23588009",6.40129207828574,6.76879070462509,6.77692577038088,6.83952766958174,6.7209285330646,6.69971640864251,6.73814431750189
"23588174",6.40129207828574,6.89778035542455,6.77692577038088,6.8695310443977,6.77012652376988,6.7541422531371,6.73814431750189
"23589010",6.91191311402671,6.82526388610477,6.80683335251849,6.94946054702185,6.92150163773344,6.93306649497726,6.92455870707612
"23590811",6.40129207828574,7.01687774682818,7.03036975154683,6.97352717177802,6.87067410496138,6.7541422531371,6.89312887482025
"23591284",6.40129207828574,6.8748852041918,6.74435770381522,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23614204",6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574,6.74642190263969,6.82258216699419,6.80351869890804
"23614395",6.40129207828574,6.8748852041918,6.86070456315166,6.40129207828574,6.7209285330646,6.82258216699419,6.76128614666545
"23614760",6.40129207828574,7.06811368629987,7.06573882215967,6.99657338813833,6.69317797471126,6.69971640864251,6.65617562967342
"23614899",6.40129207828574,6.76879070462509,6.70828326357597,6.40129207828574,6.69317797471126,6.7280835971097,6.52885810051441
"23619953",7.3446730952454,7.54597669432604,7.45426185882087,7.33983167868826,8.27544616533531,8.0081004875232,8.21827076623896
"23712327",7.59755330841355,7.82450530871634,7.86066714576973,7.80439431751821,7.61900882502714,7.59252058240901,7.62731587420628
"23713943",6.40129207828574,6.7369212674502,6.70828326357597,6.63618096730903,6.92150163773344,6.89906942688325,6.82301545712966
"23714359",6.40129207828574,6.8748852041918,6.83463187686963,7.11865507096427,6.69317797471126,6.59023381027952,6.62209931690876
"23720124",6.84407475228005,7.05151293623711,7.03036975154683,7.1369020926806,6.40129207828574,6.40129207828574,6.40129207828574
"23720207",7.20253812927698,7.31338005214601,7.16139682876319,7.36686557427311,7.31951467287168,7.28431401748602,7.28085953348225
"23720317",6.40129207828574,6.9196275359123,6.88533057592603,6.92423236761557,6.74642190263969,6.7541422531371,6.73814431750189
"23721242",6.97145054704635,7.70989757780387,7.57920775187602,7.6693304393562,7.62524047012464,7.54434912780491,7.57269539506134
"23721515",6.76329282794729,6.8748852041918,6.90872077176755,6.89766525716492,6.40129207828574,6.40129207828574,6.40129207828574
"23722320",7.02507170913345,7.11544701947689,6.99274946412176,7.15467067150029,6.95268944841869,7.00945784745526,6.89312887482025
"23757178",6.40129207828574,7.11544701947689,7.30895997102175,7.01871370889104,6.40129207828574,6.40129207828574,6.40129207828574
"23796073",7.074195361585,6.98004216437274,7.03036975154683,6.89766525716492,6.40129207828574,6.40129207828574,6.40129207828574
"23958915",6.40129207828574,7.08428349153399,7.13101690910887,6.97352717177802,6.40129207828574,6.40129207828574,6.40129207828574
"23967352",7.4073630035491,7.61481926304836,7.63179933597194,7.57883288850297,6.40129207828574,6.40129207828574,6.40129207828574
"23986583",6.40129207828574,6.9196275359123,6.90872077176755,6.8695310443977,6.40129207828574,6.40129207828574,6.40129207828574
"24065193",6.40129207828574,6.7369212674502,6.70828326357597,6.6888128250997,6.40129207828574,6.40129207828574,6.40129207828574
"24075428",7.94914502865159,7.82450530871634,7.561028944372,7.41847911624241,8.41730385771954,8.1894990610839,8.40851566833313
"24080327",6.40129207828574,6.94055428314844,6.70828326357597,6.63618096730903,7.77518686138974,7.47098154375176,7.73902420664109
"24338390",6.40129207828574,6.70162277768354,6.80683335251849,6.83952766958174,6.74642190263969,6.69971640864251,6.65617562967342
"24340641",6.40129207828574,6.70162277768354,6.70828326357597,6.6888128250997,6.69317797471126,6.69971640864251,6.65617562967342
"25913084",6.40129207828574,6.70162277768354,6.83463187686963,6.6888128250997,6.40129207828574,6.40129207828574,6.40129207828574
"25919010",6.40129207828574,6.55166065222441,6.40129207828574,6.40129207828574,6.95268944841869,6.82258216699419,6.92455870707612
"25922093",6.40129207828574,7.08428349153399,7.13101690910887,6.97352717177802,6.40129207828574,6.40129207828574,6.40129207828574
"25923701",6.91191311402671,6.85078178831242,6.77692577038088,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"25933992",6.40129207828574,6.66150313996677,6.66727923378681,6.6888128250997,7.03672454112709,6.98017466641845,6.95413192527955
"25952938",6.40129207828574,6.79805846285427,6.77692577038088,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"25953335",6.97145054704635,6.98004216437274,6.90872077176755,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"25953698",6.40129207828574,6.70162277768354,6.77692577038088,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"25953966",6.40129207828574,6.76879070462509,6.80683335251849,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"25957523",7.52074816590654,7.63130059662255,7.64872854417557,7.76126649440163,7.19720715654882,7.39947247527666,7.29808433237595
"25957593",6.91191311402671,7.10005238070228,6.99274946412176,7.26804259186207,6.7209285330646,6.8811304441249,6.73814431750189
"25980732",6.40129207828574,6.66150313996677,6.74435770381522,6.80724052292965,6.40129207828574,6.40129207828574,6.40129207828574
"25981546",6.65760009500354,6.66150313996677,6.80683335251849,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"26000455",6.40129207828574,6.96066405640327,6.95241582448585,7.01871370889104,6.40129207828574,6.40129207828574,6.40129207828574
"26008879",6.91191311402671,6.61384932091866,6.61857199476462,6.63618096730903,6.6275398209895,6.66830577294342,6.68616826770367
"26027080",6.76329282794729,6.70162277768354,6.74435770381522,6.56747522203886,6.77012652376988,6.69971640864251,6.71325739235439
"26027798",7.1623716904898,7.10005238070228,7.09920005295027,7.04004256868765,6.93733274971372,6.84298933285208,6.82301545712966
"26630443",6.91191311402671,6.61384932091866,6.61857199476462,6.63618096730903,6.6275398209895,6.66830577294342,6.68616826770367
"26801552",6.76329282794729,6.70162277768354,6.70828326357597,6.6888128250997,6.85241127803061,6.94924143935468,6.65617562967342
"26879329",7.57262642878586,7.42211820818967,7.41211254425007,7.29753644169083,7.02355121864593,6.98017466641845,7.02164865782085
"26904631",7.11974732916902,6.96066405640327,7.0118665085158,7.04004256868765,6.40129207828574,6.40129207828574,6.40129207828574
"26971333",7.37659631581348,6.40129207828574,6.40129207828574,6.77207306517208,6.40129207828574,6.40129207828574,6.40129207828574
"26993342",6.65760009500354,6.79805846285427,6.77692577038088,6.94946054702185,6.87067410496138,6.8811304441249,6.73814431750189
"27089933",6.76329282794729,7.13049121642708,7.35637933266388,7.22157338530794,7.03672454112709,7.03731942770371,6.99561331608286
